CLI_CONFIG_ID,RELEASE_CONFIG_ID,FW_TYPE,TITLE,FLASH_VENDOR,FLASH_GEOMETRY,FLASH_TYPE,FLASH_PN,PACKAGE_TYPE,PACKAGE_COUNT,PACKAGE_DENSITY,PACKAGE_DIE_COUNT,CAPACITY_RAW,CAPACITY_USER,512_LBA_COUNT,512+DIF_LBA_COUNT,520_LBA_COUNT,524_LBA_COUNT,528_LBA_COUNT,4096_LBA_COUNT,4096+DIF_LBA_COUNT,NON_512BYTE_SECTOR_SIZE,RAISE_ON,VERSION_DEMO,VERSION_RELEASE,TOPO_ID,SATA_SPEED,WRITE_IOPS,FW_FUSE,INDUSTRIAL_FEATURES,CLI_BUILD_ID,RELEASE_BUILD_ID,VALID_FLAG,RELEASE_STATUS,FW_WORKSHEET,VALIDATED,ASIC_SUPPORT
C27342,27342,SF-2281-Gold,SF-2281-Gold 512GB Toshiba19 MLC Type C BGA 8xTH58TEG9DDJBA89 (RAISE OFF),Toshiba,19,MLC,TH58TEG9DDJBA89,BGA,8,512,8DP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-4C-2D-4L,6,0,FC00,No,PP-C01413,PP-R01413,Y,External,Gold,0,B01 & B02
C27343,27343,SF-2281-Gold,SF-2281-Gold 120GB Micron25 MLC LGA 4xMT29F256G08CMAAAC5,Micron,25,MLC,MT29F256G08CMAAAC5,LGA,4,256,QDP,128,120,234441648,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C00822,PP-R00822,Y,External,Gold,0,B01
C27344,27344,SF-2281-Gold,SF-2281-Gold 240GB Micron25 MLC LGA 8xMT29F256G08CMAAAC5,Micron,25,MLC,MT29F256G08CMAAAC5,LGA,8,256,QDP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,2Q-4C-1D-4L,6,0,FC00,No,PP-C01420,PP-R01420,Y,External,Gold,0,B01
C27345,27345,SF-2281-Gold,SF-2281-Gold 480GB Micron25 MLC LGA 16xMT29F256G08CMAAAC5,Micron,25,MLC,MT29F256G08CMAAAC5,LGA,16,256,QDP,512,480,937703088,,,,,,,No,Yes,TBD,TBD,2Q-8C-1D-4L,6,0,FC00,No,PP-C01421,PP-R01421,Y,External,Gold,0,B01
C27346,27346,SF-2281-Gold,SF-2281-Gold 48GB Micron25 MLC TSOP 6xMT29F64G08CBAAAWP (RAISE OFF),Micron,25,MLC,MT29F64G08CBAAAWP,TSOP,6,64,SDP,48,48,93789360,,,,,,,No,No,TBD,TBD,2Q-1C-1D-3L,6,0,FC00,No,PP-C00984,PP-R00984,Y,External,Gold,0,B01
C27347,27347,SF-2281-Gold,SF-2281-Gold 48GB Micron25 MLC TSOP 6xMT29F64G08CBAABWP (RAISE OFF),Micron,25,MLC,MT29F64G08CBAABWP,TSOP,6,64,SDP,48,48,93789360,,,,,,,No,No,TBD,TBD,2Q-1C-1D-3L,6,0,FC00,No,PP-C01053,PP-R01053,Y,External,Gold,0,B01
C27348,27348,SF-2281-Gold,SF-2281-Gold 96GB Intel20 MLC TSOP 6xJS29F16B08CCMF3 (RAISE OFF),Intel,20,MLC,JS29F16B08CCMF3,TSOP,6,128,DDP,96,96,187557552,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L,6,0,FC00,No,PP-C01425,PP-R01425,Y,External,Gold,0,B01 & B02
C27349,27349,SF-2281-Gold,SF-2281-Gold 128GB Intel20 MLC TSOP 8xJS29F16B08CCMF3 (RAISE OFF),Intel,20,MLC,JS29F16B08CCMF3,TSOP,8,128,DDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C01424,PP-R01424,Y,External,Gold,0,B01 & B02
C27350,27350,SF-2281-Gold,SF-2281-Gold 192GB Intel20 MLC TSOP 12xJS29F16B08CCMF3 (RAISE OFF),Intel,20,MLC,JS29F16B08CCMF3,TSOP,12,128,DDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-4C-1D-3L-S,6,0,FC00,No,PP-C01427,PP-R01427,Y,External,Gold,0,B01 & B02
C27351,27351,SF-2281-Gold,SF-2281-Gold 256GB Intel20 MLC TSOP 16xJS29F16B08CCMF3 (RAISE OFF),Intel,20,MLC,JS29F16B08CCMF3,TSOP,16,128,DDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C01426,PP-R01426,Y,External,Gold,0,B01 & B02
C27352,27352,SF-2281-Gold,SF-2281-Gold 32GB Micron25 MLC BGA 4xMT29F64G08CECCBH1 (RAISE OFF),Micron,25,MLC,MT29F64G08CECCBH1,BGA,4,64,DDP,32,32,62533296,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C01429,PP-R01429,Y,External,Gold,0,B01
C27353,27353,SF-2281-Gold,SF-2281-Gold 64GB Micron25 MLC BGA 8xMT29F64G08CECCBH1 (RAISE OFF),Micron,25,MLC,MT29F64G08CECCBH1,BGA,8,64,DDP,64,64,125045424,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C01428,PP-R01428,Y,External,Gold,0,B01
C27354,27354,SF-2281-Gold,SF-2281-Gold 128GB Micron25 MLC BGA 16xMT29F64G08CECCBH1 (RAISE OFF),Micron,25,MLC,MT29F64G08CECCBH1,BGA,16,64,DDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C01430,PP-R01430,Y,External,Gold,0,B01
C27357,27357,SF-2281-Gold,SF-2281-Gold 96GB Toshiba19 MLC Type C TSOP 12xTC58TEG6DDJTA00 (RAISE OFF),Toshiba,19,MLC,TC58TEG6DDJTA00,TSOP,12,64,SDP,96,96,187557552,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L-S,6,0,FC00,No,PP-C01523,PP-R01523,Y,External,Gold,0,B01
C27358,27358,SF-2281-Gold,SF-2281-Gold 128GB Toshiba19 MLC Type C TSOP 16xTC58TEG6DDJTA00 (RAISE OFF),Toshiba,19,MLC,TC58TEG6DDJTA00,TSOP,16,64,SDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C01521,PP-R01521,Y,External,Gold,0,B01
C27359,27359,SF-2281-Gold,SF-2281-Gold  96GB Toshiba19 MLC Type C TSOP 6xTH58TEG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG7DDJTA20,TSOP,6,128,DDP,96,96,187557552,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L,6,0,FC00,No,PP-C01456,PP-R01456,Y,External,Gold,0,B01
C27360,27360,SF-2281-Gold,SF-2281-Gold  128GB Toshiba19 MLC Type C TSOP 8xTH58TEG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG7DDJTA20,TSOP,8,128,DDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C01457,PP-R01457,Y,External,Gold,0,B01
C27361,27361,SF-2281-Gold,SF-2281-Gold  192GB Toshiba19 MLC Type C TSOP 12xTH58TEG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG7DDJTA20,TSOP,12,128,DDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-4C-1D-3L-S,6,0,FC00,No,PP-C01468,PP-R01468,Y,External,Gold,0,B01
C27362,27362,SF-2281-Gold,SF-2281-Gold  256GB Toshiba19 MLC Type C TSOP 16xTH58TEG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG7DDJTA20,TSOP,16,128,DDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C01469,PP-R01469,Y,External,Gold,0,B01
C27363,27363,SF-2281-Gold,SF-2281-Gold 192GB Toshiba19 MLC Type C TSOP 6xTH58TEG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG8DDJTA20,TSOP,6,256,QDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-2C-2D-3L,6,0,FC00,No,PP-C01472,PP-R01472,Y,External,Gold,0,B01
C27364,27364,SF-2281-Gold,SF-2281-Gold  256GB Toshiba19 MLC Type C TSOP 8xTH58TEG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG8DDJTA20,TSOP,8,256,QDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-2C-2D-4L,6,0,FC00,No,PP-C01473,PP-R01473,Y,External,Gold,0,B01
C27365,27365,SF-2281-Gold,SF-2281-Gold  384GB Toshiba19 MLC Type C TSOP 12xTH58TEG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG8DDJTA20,TSOP,12,256,QDP,384,384,750166704,,,,,,,No,No,TBD,TBD,2Q-4C-2D-3L-S,6,0,FC00,No,PP-C01478,PP-R01478,Y,External,Gold,0,B01
C27366,27366,SF-2281-Gold,SF-2281-Gold  512GB Toshiba19 MLC Type C TSOP 16xTH58TEG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG8DDJTA20,TSOP,16,256,QDP,512,512,1000215216,,,,,,,No,No,TBD,TBD,2Q-4C-2D-4L-S,6,0,FC00,No,PP-C01479,PP-R01479,Y,External,Gold,0,B01
C27371,27371,SF-2281-Gold,SF-2281-Gold  96GB Toshiba19 MLC Type C TSOP 3xTH58TEG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG8DDJTA20,TSOP,3,256,QDP,96,96,187557552,,,,,,,No,No,TBD,TBD,1Q-2C-2D-3L,6,0,FC00,No,PP-C01470,PP-R01470,Y,External,Gold,0,B01
C27372,27372,SF-2281-Gold,SF-2281-Gold  128GB Toshiba19 MLC Type C TSOP 4xTH58TEG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58TEG8DDJTA20,TSOP,4,256,QDP,128,128,250069680,,,,,,,No,No,TBD,TBD,1Q-2C-2D-4L,6,0,FC00,No,PP-C01471,PP-R01471,Y,External,Gold,0,B01
C27373,27373,SF-2281-Gold-Intel,SF-2281-Gold-Intel 60GB Intel25 eMLC BGA 4xPF29F16B16MCME1 (RAISE OFF),Intel,25,eMLC,PF29F16B16MCME1,BGA,4,128,DDP,64,60,117231408,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C01867,PP-R01867,Y,External,Intel,0,B01
C27374,27374,SF-2281-Gold-Intel,SF-2281-Gold-Intel 80GB Intel25 eMLC BGA 3xPF29F32B16NCME1 (RAISE OFF),Intel,25,eMLC,PF29F32B16NCME1,BGA,3,256,QDP,96,80,156301488,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L,6,0,FC00,No,PP-C01868,PP-R01868,Y,External,Intel,0,B01
C27375,27375,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 120GB Hynix26 MLC BGA 8xH27QDG8VEBIR,Hynix,26,MLC,H27QDG8VEBIR,BGA,8,128,QDP,128,120,234441648,,,,,,,No,Yes,TBD,MP3,2Q-4C-1D-4L,6,0,FC00,No,PP-C01511,PP-R01511,Y,External,Hynix,1,B01
C27376,27376,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 240GB Hynix26 MLC BGA 8xH27QEG8YEBJR,Hynix,26,MLC,H27QEG8YEBJR,BGA,8,256,8DP,256,240,468862128,,,,,,,No,Yes,TBD,MP3,2Q-4C-2D-4L,6,0,FC00,No,PP-C01512,PP-R01512,Y,External,Hynix,0,B01
C27377,27377,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 240GB Hynix26 MLC BGA 16xH27QDG8VEBIR,Hynix,26,MLC,H27QDG8VEBIR,BGA,16,128,QDP,256,240,468862128,,,,,,,No,Yes,TBD,MP3,2Q-8C-1D-4L,6,0,FC00,No,PP-C01513,PP-R01513,Y,External,Hynix,0,B01
C27378,27378,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 64GB Hynix26 MLC BGA 4xH27QDG8VEBIR (RAISE OFF),Hynix,26,MLC,H27QDG8VEBIR,BGA,4,128,QDP,64,64,125045424,,,,,,,No,No,TBD,MP3,2Q-2C-1D-4L,6,0,FC00,No,PP-C01514,PP-R01514,Y,External,Hynix,0,B01
C27379,27379,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 128GB Hynix26 MLC BGA 4xH27QEG8YEBJR (RAISE OFF),Hynix,26,MLC,H27QEG8YEBJR,BGA,4,256,8DP,128,128,250069680,,,,,,,No,No,TBD,MP3,2Q-2C-2D-4L,6,0,FC00,No,PP-C01515,PP-R01515,Y,External,Hynix,0,B01
C27380,27380,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 60GB Hynix26 MLC BGA 4xH27QDG8VEBIR,Hynix,26,MLC,H27QDG8VEBIR,BGA,4,128,QDP,64,60,117231408,,,,,,,No,Yes,TBD,MP3,2Q-2C-1D-4L,6,0,FC00,No,PP-C01514,PP-R01514,Y,External,Hynix,0,B01
C27381,27381,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 120GB Hynix26 MLC BGA 4xH27QEG8YEBJR,Hynix,26,MLC,H27QEG8YEBJR,BGA,4,256,8DP,128,120,234441648,,,,,,,No,Yes,TBD,MP3,2Q-2C-2D-4L,6,0,FC00,No,PP-C01515,PP-R01515,Y,External,Hynix,0,B01
C27382,27382,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 32GB Hynix26 MLC BGA 4xH27QCG8UDBIR (RAISE OFF)*,Hynix,26,MLC,H27QCG8UDBIR,BGA,4,64,DDP,32,32,62533296,,,,,,,No,No,MP3,MP3,2Q-1C-1D-4L,6,0,FC00,No,PP-C01509,PP-R01509,Y,External,Hynix*,0,B01
C27383,27383,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 128GB Hynix26 MLC BGA 8xH27QDG8VEBIR (RAISE OFF),Hynix,26,MLC,H27QDG8VEBIR,BGA,8,128,QDP,128,128,250069680,,,,,,,No,No,MP3,MP3,2Q-4C-1D-4L,6,0,FC00,No,PP-C01511,PP-R01511,Y,External,Hynix,1,B01
C27384,27384,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 121GB Hynix26 MLC BGA 8xH27QDG8VEBIR,Hynix,26,MLC,H27QDG8VEBIR,BGA,8,128,QDP,128,121,236395152,,,,,,,No,Yes,MP3,MP3,2Q-4C-1D-4L,6,0,FC00,No,PP-C01511,PP-R01511,Y,External,Hynix,1,B01
C27385,27385,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 256GB Hynix26 MLC BGA 16xH27QDG8VEBIR (RAISE OFF),Hynix,26,MLC,H27QDG8VEBIR,BGA,16,128,QDP,256,256,500118192,,,,,,,No,No,MP3,MP3,2Q-8C-1D-4L,6,0,FC00,No,PP-C01513,PP-R01513,Y,External,Hynix,0,B01
C27386,27386,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 251GB Hynix26 MLC BGA 16xH27QDG8VEBIR,Hynix,26,MLC,H27QDG8VEBIR,BGA,16,128,QDP,256,251,490350672,,,,,,,No,Yes,MP3,MP3,2Q-8C-1D-4L,6,0,FC00,No,PP-C01513,PP-R01513,Y,External,Hynix,0,B01
C27387,27387,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 32GB Hynix26 MLC BGA 2xH27QDG8VEBIR (RAISE OFF)*,Hynix,26,MLC,H27QDG8VEBIR,BGA,2,128,QDP,32,32,62533296,,,,,,,No,No,MP3,MP3,1Q-2C-1D-4L,6,0,FC00,No,PP-C01508,PP-R01508,Y,External,Hynix*,0,B01
C27388,27388,SF-2281-Gold-Hynix,SF-2281-Gold-Hynix 480GB Hynix26 MLC BGA 16xH27QEG8YEBJR,Hynix,26,MLC,H27QEG8YEBJR,BGA,16,256,8DP,512,480,937703088,,,,,,,No,Yes,MP3,TBD,2Q-8C-2D-4L,6,0,FC00,No,PP-C01510,PP-R01510,Y,External,Hynix,0,B01
C27389,27389,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 24GB Toshiba24 MLC TSOP 3xFT64G08UCT1-1D (RAISE OFF),Toshiba,24,MLC,FT64G08UCT1-1D,TSOP,3,64,SDP,24,24,46905264,,,,,,,No,No,TBD,TBD,1Q-1C-1D-3L,6,0,FC00,No,PP-C01519,PP-R01519,Y,External,Kingston,0,B01
C27390,27390,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 32GB Toshiba24 MLC TSOP 4xFT64G08UCT1-1D (RAISE OFF),Toshiba,24,MLC,FT64G08UCT1-1D,TSOP,4,64,SDP,32,32,62533296,,,,,,,No,No,TBD,TBD,1Q-1C-1D-4L,6,0,FC00,No,PP-C01520,PP-R01520,Y,External,Kingston,0,B01
C27391,27391,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 48GB Toshiba24 MLC TSOP 6xFT64G08UCT1-1D (RAISE OFF),Toshiba,24,MLC,FT64G08UCT1-1D,TSOP,6,64,SDP,48,48,93789360,,,,,,,No,No,TBD,TBD,2Q-1C-1D-3L,6,0,FC00,No,PP-C01517,PP-R01517,Y,External,Kingston,0,B01
C27392,27392,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 64GB Toshiba24 MLC TSOP 8xFT64G08UCT1-1D (RAISE OFF),Toshiba,24,MLC,FT64G08UCT1-1D,TSOP,8,64,SDP,64,64,125045424,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C01518,PP-R01518,Y,External,Kingston,0,B01
C27393,27393,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 96GB Toshiba24 MLC TSOP 12xFT64G08UCT1-1D (RAISE OFF),Toshiba,24,MLC,FT64G08UCT1-1D,TSOP,12,64,SDP,96,96,187557552,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L-S,6,0,FC00,No,PP-C01516,PP-R01516,Y,External,Kingston,0,B01
C27394,27394,SF-2281-Gold-Kingston,SF-2281-Gold-Kingston 128GB Toshiba24 MLC TSOP 16xFT64G08UCT1-1D (RAISE OFF),Toshiba,24,MLC,FT64G08UCT1-1D,TSOP,16,64,SDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C01401,PP-R01401,Y,External,Kingston,0,B01
C27397,27397,SF-2281-Gold,"SF-2281-Gold 128GB Sandisk19 MLC TSOP 16xSDTNQGAMA-008GP (RAISE OFF, VCCQ=1.8V)",SanDisk,19,MLC,SDTNQGAMA-008GP,TSOP,16,64,SDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C01669,PP-R01669,Y,External,GoldSanDisk,0,B01 & B02
C27400,27400,SF-2281-Gold,"SF-2281-Gold 128GB Sandisk19 MLC TSOP 8xSDTNQGBMB-016GP (RAISE OFF, VCCQ=1.8V)",SanDisk,19,MLC,SDTNQGBMB-016GP,TSOP,8,128,DDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C01670,PP-R01670,Y,External,GoldSanDisk,0,B01 & B02
C27401,27401,SF-2281-Gold,"SF-2281-Gold 192GB Sandisk19 MLC TSOP 12xSDTNQGBMB-016GP (RAISE OFF, VCCQ=1.8V)",SanDisk,19,MLC,SDTNQGBMB-016GP,TSOP,12,128,DDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-4C-1D-3L-S,6,0,FC00,No,PP-C01847,PP-R01847,Y,External,GoldSanDisk,0,B01 & B02
C27402,27402,SF-2281-Gold,"SF-2281-Gold 256GB Sandisk19 MLC TSOP 16xSDTNQGBMB-016GP (RAISE OFF, VCCQ=1.8V)",SanDisk,19,MLC,SDTNQGBMB-016GP,TSOP,16,128,DDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C01671,PP-R01671,Y,External,GoldSanDisk,0,B01 & B02
C27405,27405,SF-2281-Gold,SF-2281-Gold 120GB Sandisk19 MLC TSOP 16xSDTNQGAMA-008GP (VCCQ=1.8V),SanDisk,19,MLC,SDTNQGAMA-008GP,TSOP,16,64,SDP,128,120,234441648,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C01669,PP-R01669,Y,External,GoldSanDisk,0,B01 & B02
C27408,27408,SF-2281-Gold,SF-2281-Gold 120GB Sandisk19 MLC TSOP 8xSDTNQGBMB-016GP (VCCQ=1.8V),SanDisk,19,MLC,SDTNQGBMB-016GP,TSOP,8,128,DDP,128,120,234441648,,,,,,,No,Yes,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C01670,PP-R01670,Y,External,GoldSanDisk,0,B01 & B02
C27409,27409,SF-2281-Gold,SF-2281-Gold 180GB Sandisk19 MLC TSOP 12xSDTNQGBMB-016GP (VCCQ=1.8V),SanDisk,19,MLC,SDTNQGBMB-016GP,TSOP,12,128,DDP,192,180,351651888,,,,,,,No,Yes,TBD,TBD,2Q-4C-1D-3L-S,6,0,FC00,No,PP-C01847,PP-R01847,Y,External,GoldSanDisk,0,B01 & B02
C27410,27410,SF-2281-Gold,SF-2281-Gold 240GB Sandisk19 MLC TSOP 16xSDTNQGBMB-016GP (VCCQ=1.8V),SanDisk,19,MLC,SDTNQGBMB-016GP,TSOP,16,128,DDP,256,240,468862128,,,,,,,No,Yes,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C01671,PP-R01671,Y,External,GoldSanDisk,0,B01 & B02
C27411,27411,SF-2281-Gold,SF-2281-Gold 128GB Intel25 SLC BGA 16xPF29F64G16MCNE1 (RAISE OFF),Intel,25,SLC,PF29F64G16MCNE1,BGA,16,64,DDP,128,128,250069680,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C00844,PP-R00844,Y,External,Gold,0,B01
C27412,27412,SF-2281-Gold,SF-2281-Gold 24GB Toshiba19 MLC Type C TSOP 3xTC58NVG6DDJTA00 (RAISE OFF),Toshiba,19,MLC,TC58NVG6DDJTA00,TSOP,3,64,SDP,24,24,46905264,,,,,,,No,No,TBD,TBD,1Q-1C-1D-3L,6,0,FC00,No,PP-C01542,PP-R01542,Y,External,Gold,0,B01 & B02
C27413,27413,SF-2281-Gold,SF-2281-Gold 32GB Toshiba19 MLC Type C TSOP 4xTC58NVG6DDJTA00 (RAISE OFF),Toshiba,19,MLC,TC58NVG6DDJTA00,TSOP,4,64,SDP,32,32,62533296,,,,,,,No,No,TBD,TBD,1Q-1C-1D-4L,6,0,FC00,No,PP-C01541,PP-R01541,Y,External,Gold,0,B01 & B02
C27414,27414,SF-2281-Gold,SF-2281-Gold 48GB Toshiba19 MLC Type C TSOP 6xTC58NVG6DDJTA00 (RAISE OFF),Toshiba,19,MLC,TC58NVG6DDJTA00,TSOP,6,64,SDP,48,48,93789360,,,,,,,No,No,TBD,TBD,2Q-1C-1D-3L,6,0,FC00,No,PP-C01544,PP-R01544,Y,External,Gold,0,B01 & B02
C27415,27415,SF-2281-Gold,SF-2281-Gold 64GB Toshiba19 MLC Type C TSOP 8xTC58NVG6DDJTA00 (RAISE OFF),Toshiba,19,MLC,TC58NVG6DDJTA00,TSOP,8,64,SDP,64,64,125045424,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,0,FC00,No,PP-C01543,PP-R01543,Y,External,Gold,0,B01 & B02
C27416,27416,SF-2281-Gold,SF-2281-Gold 96GB Toshiba19 MLC Type C TSOP 12xTC58NVG6DDJTA00 (RAISE OFF),Toshiba,19,MLC,TC58NVG6DDJTA00,TSOP,12,64,SDP,96,96,187557552,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L-S,6,0,FC00,No,PP-C01546,PP-R01546,Y,External,Gold,0,B01 & B02
C27417,27417,SF-2281-Gold,SF-2281-Gold 128GB Toshiba19 MLC Type C TSOP 16xTC58NVG6DDJTA00 (RAISE OFF),Toshiba,19,MLC,TC58NVG6DDJTA00,TSOP,16,64,SDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L-S,6,0,FC00,No,PP-C01545,PP-R01545,Y,External,Gold,0,B01 & B02
C27418,27418,SF-2281-Gold,SF-2281-Gold 48GB Toshiba19 MLC Type C TSOP 3xTH58NVG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG7DDJTA20,TSOP,3,128,DDP,48,48,93789360,,,,,,,No,No,TBD,TBD,1Q-2C-1D-3L,6,0,FC00,No,PP-C01548,PP-R01548,Y,External,Gold,0,B01 & B02
C27419,27419,SF-2281-Gold,SF-2281-Gold 64GB Toshiba19 MLC Type C TSOP 4xTH58NVG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG7DDJTA20,TSOP,4,128,DDP,64,64,125045424,,,,,,,No,No,TBD,TBD,1Q-2C-1D-4L,6,0,FC00,No,PP-C01547,PP-R01547,Y,External,Gold,0,B01 & B02
C27420,27420,SF-2281-Gold,SF-2281-Gold 96GB Toshiba19 MLC Type C TSOP 6xTH58NVG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG7DDJTA20,TSOP,6,128,DDP,96,96,187557552,,,,,,,No,No,TBD,TBD,2Q-2C-1D-3L,6,0,FC00,No,PP-C01550,PP-R01550,Y,External,Gold,0,B01 & B02
C27421,27421,SF-2281-Gold,SF-2281-Gold 128GB Toshiba19 MLC Type C TSOP 8xTH58NVG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG7DDJTA20,TSOP,8,128,DDP,128,128,250069680,,,,,,,No,No,TBD,TBD,2Q-2C-1D-4L,6,0,FC00,No,PP-C01549,PP-R01549,Y,External,Gold,0,B01 & B02
C27422,27422,SF-2281-Gold,SF-2281-Gold 192GB Toshiba19 MLC Type C TSOP 12xTH58NVG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG7DDJTA20,TSOP,12,128,DDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-4C-1D-3L-S,6,0,FC00,No,PP-C01552,PP-R01552,Y,External,Gold,0,B01 & B02
C27423,27423,SF-2281-Gold,SF-2281-Gold 256GB Toshiba19 MLC Type C TSOP 16xTH58NVG7DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG7DDJTA20,TSOP,16,128,DDP,256,256,500118192,,,,,,,No,No,TBD,TBD,2Q-4C-1D-4L-S,6,0,FC00,No,PP-C01551,PP-R01551,Y,External,Gold,0,B01 & B02
C27424,27424,SF-2281-Gold,SF-2281-Gold 96GB Toshiba19 MLC Type C TSOP 3xTH58NVG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG8DDJTA20 ,TSOP,3,256,QDP,96,96,187557552,,,,,,,No,No,TBD,TBD,1Q-2C-2D-3L,6,0,FC00,No,PP-C01554,PP-R01554,Y,External,Gold,0,B01 & B02
C27425,27425,SF-2281-Gold,SF-2281-Gold 128GB Toshiba19 MLC Type C TSOP 4xTH58NVG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG8DDJTA20 ,TSOP,4,256,QDP,128,128,250069680,,,,,,,No,No,TBD,TBD,1Q-2C-2D-4L,6,0,FC00,No,PP-C01553,PP-R01553,Y,External,Gold,0,B01 & B02
C27426,27426,SF-2281-Gold,SF-2281-Gold 192GB Toshiba19 MLC Type C TSOP 6xTH58NVG8DDJTA20 (RAISE OFF),Toshiba,19,MLC,TH58NVG8DDJTA20 ,TSOP,6,256,QDP,192,192,375093936,,,,,,,No,No,TBD,TBD,2Q-2C-2D-3L,6,0,FC00,No,PP-C01556,PP-R01556,Y,External,Gold,0,B01 & B02
